,Date,Route,Type,MeterID,Well,SCADA Volumes
725,2/10/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,612.7366
726,2/11/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,594.3447
727,2/12/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,610.1862
728,2/13/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,606.0484
729,2/14/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,488.4743
730,2/15/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,386.4901
731,2/16/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,626.6134
732,2/17/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,350.9097
733,2/18/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,183.2126
734,2/19/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,295.0281
735,2/20/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,361.2633
736,2/21/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,678.2993
737,2/22/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,695.6597
738,2/23/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,825.8949
739,2/24/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,743.5803
740,2/25/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,736.2394
741,2/26/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,419.4573
742,2/27/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,653.4188
743,2/28/2021,FT UNION UPPER,GAS,49037198E,ENDURANCE 1595-S32-29S NW1 CP,632.5994
744,1/29/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,476.1858
745,1/30/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,485.0544
746,1/31/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,571.9687
747,2/1/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,495.6286
748,2/2/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,480.4149
749,2/3/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,416.9577
750,2/4/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,516.485
751,2/5/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,523.2236
752,2/6/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,511.1261
753,2/7/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,514.8307
754,2/8/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,501.8065
755,2/9/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,498.2349
756,2/10/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,495.9584
757,2/11/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,498.2971
758,2/12/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,486.3023
759,2/13/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,491.849
760,2/14/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,415.8006
761,2/15/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,104.9223
762,2/16/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,197.6123
763,2/17/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,188.5082
764,2/18/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,293.7261
765,2/19/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,626.9865
766,2/20/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,635.3292
767,2/21/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,519.934
768,2/22/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,340.8361
769,2/23/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,213.0991
770,2/24/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,154.6965
771,2/25/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,305.9566
772,2/26/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,341.1366
773,2/27/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,499.2291
774,2/28/2021,FT UNION UPPER,GAS,49037199S,ENDURANCE 1595-S32-29S NW1 CP,490.8687
775,1/29/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,129.9142
776,1/30/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,137.1428
777,1/31/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.8341
778,2/1/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,138.9876
779,2/2/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,139.6621
780,2/3/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,129.9621
781,2/4/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,129.04
782,2/5/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.3688
783,2/6/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,131.0104
784,2/7/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.7941
785,2/8/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.2059
786,2/9/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,134.9503
787,2/10/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,134.3734
788,2/11/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,131.8292
789,2/12/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,136.062
790,2/13/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,133.7999
791,2/14/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,132.4258
792,2/15/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,112.4564
793,2/16/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,115.8532
794,2/17/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,96.75372
795,2/18/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,101.37
796,2/19/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,117.867
797,2/20/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,128.5763
798,2/21/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,133.32
799,2/22/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,130.635
800,2/23/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,123.4708
801,2/24/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,122.9468
802,2/25/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,135.467
803,2/26/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,138.6487
804,2/27/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,166.7979
805,2/28/2021,FT UNION UPPER,GAS,49037200S,ENDURANCE 1595-S32-29S NW1 CP,138.0861
806,1/29/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1353.033
807,1/30/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1417.609
808,1/31/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1375.342
809,2/1/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1470.809
810,2/2/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1395.3370000000002
811,2/3/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1392.37
812,2/4/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1280.56
813,2/5/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1417.151
814,2/6/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1443.4279999999999
815,2/7/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1429.0839999999998
816,2/8/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1405.244
817,2/9/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1161.637
818,2/10/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1176.399
819,2/11/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1467.8310000000001
820,2/12/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1257.039
821,2/13/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1429.72
822,2/14/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1092.983
823,2/15/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,275.0634
824,2/16/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,399.7449
825,2/17/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,339.001
826,2/18/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,879.8569
827,2/19/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1636.125
828,2/20/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1619.7679999999998
829,2/21/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1613.3829999999998
830,2/22/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1494.0629999999999
831,2/23/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1244.817
832,2/24/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,2518.093
833,2/25/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,2706.969
834,2/26/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,8663.021
835,2/27/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,9041.896999999999
836,2/28/2021,FT UNION UPPER,GAS,49037201S,ENDURANCE 1595-S32-29S NW1 CP,1138.522
837,1/29/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,140.4463
838,1/30/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,183.3323
839,1/31/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,193.5422
840,2/1/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,201.5495
841,2/2/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,193.2423
842,2/3/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,172.1242
843,2/4/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,194.0758
844,2/5/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,210.3416
845,2/6/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,205.7602
846,2/7/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,200.2883
847,2/8/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,190.8342
848,2/9/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,192.5449
849,2/10/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,190.9093
850,2/11/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,183.033
851,2/12/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,190.8597
852,2/13/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,197.6082
853,2/14/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,192.8218
854,2/15/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,140.8552
855,2/16/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,205.8773
856,2/17/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,254.9784
857,2/18/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,109.0096
858,2/19/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,216.4769
859,2/20/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,197.1876
860,2/21/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,193.5254
861,2/22/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,208.9062
862,2/23/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,192.5503
863,2/24/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,216.7451
864,2/25/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,238.2775
865,2/26/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,171.179
866,2/27/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,178.5877
867,2/28/2021,FT UNION UPPER,GAS,49037203S,ENDURANCE 44-32,192.421
868,1/29/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,8.217325
869,1/30/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,11.50205
870,1/31/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,9.343794
871,2/1/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,11.1129
872,2/2/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,11.68251
873,2/3/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.845861
874,2/4/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,0.2532986
875,2/5/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,25.91379
876,2/6/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,7.3796610000000005
877,2/7/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,3.059682
878,2/8/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,3.354646
879,2/9/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,4.138362
880,2/10/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.625725
881,2/11/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,6.014028
882,2/12/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,4.810573000000001
883,2/13/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,8.783503999999999
884,2/14/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.249347
885,2/15/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,2.626842
886,2/16/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,9.940125
887,2/17/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,2.9019220000000003
888,2/18/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,3.459232
889,2/19/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.130307
890,2/20/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,5.316547
891,2/21/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,6.577777
892,2/22/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,8.593781
893,2/23/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,3.74589
894,2/24/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,8.985475
895,2/25/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,7.142697999999999
896,2/26/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,0.1615426
897,2/27/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,0.00041509800000000003
898,2/28/2021,FT UNION UPPER,GAS,49037204S,ENDURANCE 21-32,9.768031
899,1/29/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,88.49081
900,1/30/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,127.7881
901,1/31/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,118.2932
902,2/1/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,82.73962
903,2/2/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,113.8601
904,2/3/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,111.26899999999999
905,2/4/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,109.9317
906,2/5/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,108.4957
907,2/6/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,54.61833000000001
908,2/7/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,100.8255
909,2/8/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,87.33418
910,2/9/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,86.30808
911,2/10/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,31.800690000000003
912,2/11/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,65.84662
913,2/12/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,101.1544
914,2/13/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,89.81007
915,2/14/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,76.01541
916,2/15/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,16.36409
917,2/16/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,0.01060064
918,2/17/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,16.21445
919,2/18/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,68.27911999999999
920,2/19/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,114.1985
921,2/20/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,100.1289
922,2/21/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,89.69008000000001
923,2/22/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,54.1846
924,2/23/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,19.26535
925,2/24/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,77.88925
926,2/25/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,106.1319
927,2/26/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,66.8124
928,2/27/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,86.26536999999999
929,2/28/2021,FT UNION UPPER,GAS,49037206E,ENDURANCE UNIT 44-29,89.65448
930,1/29/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,31.98651
931,1/30/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,77.33189
932,1/31/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,68.36239
933,2/1/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,77.28484
934,2/2/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,81.50715
935,2/3/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,51.584309999999995
936,2/4/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,28.307270000000003
937,2/5/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,28.307129999999997
938,2/6/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,24.61724
939,2/7/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,43.96903
940,2/8/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,18.12314
941,2/9/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,22.845879999999998
942,2/10/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0
943,2/11/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,43.04253
944,2/12/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,17.31748
945,2/13/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,22.41488
946,2/14/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,38.03901
947,2/15/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,29.695759999999996
948,2/16/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,26.4335
949,2/17/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,2.812918
950,2/18/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,29.98217
951,2/19/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,16.12838
952,2/20/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,3.3369269999999998
953,2/21/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,6.553974
954,2/22/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0
955,2/23/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,8.790524000000001
956,2/24/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,10.015789999999999
957,2/25/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0
958,2/26/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0
959,2/27/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,6.751281
960,2/28/2021,FT UNION UPPER,GAS,49037218E,WEST SLOPE UNIT 33-32,0.0
961,1/29/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,210.8212
962,1/30/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,290.3257
963,1/31/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,306.4503
964,2/1/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,292.3572
965,2/2/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,258.0355
966,2/3/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,225.4263
967,2/4/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,238.2612
968,2/5/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,225.1641
969,2/6/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,249.8566
970,2/7/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,247.5253
971,2/8/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,282.1327
972,2/9/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,239.0019
973,2/10/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,269.0866
974,2/11/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,264.9502
975,2/12/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,237.4339
976,2/13/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,250.7648
977,2/14/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,244.6547
978,2/15/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,234.3903
979,2/16/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,255.1622
980,2/17/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,268.2368
981,2/18/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,253.8698
982,2/19/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,246.6992
983,2/20/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,277.1903
984,2/21/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,240.1301
985,2/22/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,266.4736
986,2/23/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,239.5734
987,2/24/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,255.3066
988,2/25/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,89.91091
989,2/26/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,18.02721
990,2/27/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,332.9136
991,2/28/2021,FT UNION LOWER,GAS,49037058E,BARRICADE 21-11N1MH,390.3246
992,1/29/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,172.6038
993,1/30/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,170.5333
994,1/31/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,169.21200000000002
995,2/1/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,166.6207
996,2/2/2021,FT UNION LOWER,GAS,49037065E,BARRICADE 1496-S26-05V,173.22400000000002
