Date,Route,Type,MeterID,Well,SCADA Volumes,PRAMS Production,PRAMS Sales
2/6/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,127.9645,158.28,0.0
2/7/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,80.57543000000001,127.96,0.0
2/8/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,45.18293,80.58,0.0
2/9/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,21.28485,45.18,0.0
2/10/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,0.0,21.28,0.0
2/11/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,43.87399,0.0,0.0
2/12/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,80.00976,43.87,0.0
2/13/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,169.9733,80.01,0.0
2/14/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,140.22299999999998,169.97,0.0
2/15/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,100.5545,140.22,0.0
2/16/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,167.331,100.55,0.0
2/17/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,115.84700000000001,167.33,0.0
2/18/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,108.1917,115.85,0.0
2/19/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,190.4048,108.19,0.0
2/20/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,182.4806,190.4,0.0
2/21/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,172.2304,182.48,0.0
2/22/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,170.1603,172.23,0.0
2/23/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,173.8759,170.16,0.0
2/24/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,166.5997,173.88,0.0
2/25/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,170.2766,166.6,0.0
2/26/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,164.5567,170.28,0.0
2/27/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,140.2137,164.56,0.0
2/28/2021,FT UNION UPPER,GAS,49037143E,BARRICADE 41SW-6D,148.0058,140.21,0.0
2/1/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1766.7479999999998,1798.06,0.0
2/2/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1741.019,1766.75,0.0
2/3/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1757.47,1741.02,0.0
2/4/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1737.851,1757.47,0.0
2/5/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1720.6529999999998,1737.85,0.0
2/6/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1707.925,1720.65,0.0
2/7/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1695.5610000000001,1707.92,0.0
2/8/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1624.808,1695.56,0.0
2/9/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1583.692,1624.81,0.0
2/10/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1589.442,1583.69,0.0
2/11/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1619.619,1589.44,0.0
2/12/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1658.539,1619.62,0.0
2/13/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1732.779,1658.54,0.0
2/14/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1317.245,1732.78,0.0
2/15/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1026.965,1317.24,0.0
2/16/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1648.674,1026.96,0.0
2/17/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1133.896,1648.67,0.0
2/18/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,886.2518,1133.9,0.0
2/19/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1746.648,886.25,0.0
2/20/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1747.3339999999998,1746.65,0.0
2/21/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1741.213,1747.33,0.0
2/22/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1710.457,1741.21,0.0
2/23/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1705.016,1710.46,0.0
2/24/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1680.73,1705.02,0.0
2/25/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1633.0629999999999,1680.73,0.0
2/26/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1623.493,1633.06,0.0
2/27/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1302.569,1623.49,0.0
2/28/2021,FT UNION UPPER,GAS,49037145E,BARRICADE 41-6 5 CP,1603.451,1302.57,0.0
2/1/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.80407,0.0,0.0
2/2/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,16.8777,0.0,0.0
2/3/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.8324,0.0,0.0
2/4/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,19.65287,0.0,0.0
2/5/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,18.39094,0.0,0.0
2/6/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.40421,0.0,0.0
2/7/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,18.29956,0.0,0.0
2/8/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,16.53729,0.0,0.0
2/9/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,15.273660000000001,0.0,0.0
2/10/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.79992,0.0,0.0
2/11/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,16.624270000000003,0.0,0.0
2/12/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,16.27342,0.0,0.0
2/13/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.43349,0.0,0.0
2/14/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.58635,0.0,0.0
2/15/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,15.65983,0.0,0.0
2/16/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,14.656120000000001,0.0,0.0
2/17/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,14.55175,0.0,0.0
2/18/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.57594,0.0,0.0
2/19/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,16.04492,0.0,0.0
2/20/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,15.90388,0.0,0.0
2/21/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,19.41155,0.0,0.0
2/22/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,22.03306,0.0,0.0
2/23/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.238410000000002,0.0,0.0
2/24/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.14572,0.0,0.0
2/25/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,18.96095,0.0,0.0
2/26/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,19.648,0.0,0.0
2/27/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,21.19575,0.0,0.0
2/28/2021,FT UNION UPPER,GAS,49037149E,BARRICADE UNIT 44-1 SWD INFO ONLY,17.23685,0.0,0.0
2/1/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,318.9758,343.68,0.0
2/2/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,314.5729,345.81,0.0
2/3/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,299.3737,341.16,0.0
2/4/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,315.8488,314.22,0.0
2/5/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,310.6808,340.73,0.0
2/6/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,309.3333,334.12,0.0
2/7/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,311.3452,333.54,0.0
2/8/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,306.4878,335.91,0.0
2/9/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,307.6708,306.49,0.0
2/10/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,306.3891,340.61,0.0
2/11/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,306.3891,330.44,0.0
2/12/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,306.0378,331.7,0.0
2/13/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,306.0378,330.82,0.0
2/14/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,195.5614,331.54,0.0
2/15/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,122.0712,83.56,64.29
2/16/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,122.0712,81.45,68.86
2/17/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,89.40657,55.79,43.5
2/18/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,100.1367,72.17,65.26
2/19/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,284.6976,106.96,100.89
2/20/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,352.231,288.31,269.21
2/21/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,386.4354,358.69,333.58
2/22/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,352.4229,676.81,646.75
2/23/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,322.2309,419.6,392.95
2/24/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,172.6427,606.12,578.88
2/25/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,275.0397,294.9,280.84
2/26/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,253.74,474.74,451.35
2/27/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,368.8851,296.24,273.58
2/28/2021,FT UNION UPPER,GAS,49037174E:49037173E,ENDURANCE 1595 S29-18V,331.1747,612.74,575.93
2/1/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,137.9882,149.29,0.0
2/2/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,128.2564,149.6,0.0
2/3/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,130.0546,139.1,0.0
2/4/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,132.5488,141.75,0.0
2/5/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,132.5488,142.99,0.0
2/6/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,130.6869,142.55,0.0
2/7/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,131.7003,140.92,0.0
2/8/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,128.0868,142.09,0.0
2/9/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,127.48,128.09,0.0
2/10/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,129.8545,141.13,0.0
2/11/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,124.5301,140.04,0.0
2/12/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,126.2998,134.82,0.0
2/13/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,126.2998,136.53,0.0
2/14/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,121.7727,136.83,0.0
2/15/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,125.9955,52.03,40.03
2/16/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,125.9955,84.07,71.07
2/17/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,87.38497,57.59,44.9
2/18/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,72.86208,70.53,63.78
2/19/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,108.5162,77.82,73.4
2/20/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,127.5378,109.9,102.61
2/21/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,127.5378,129.88,120.79
2/22/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,123.3189,223.37,213.45
2/23/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,123.3189,146.83,137.5
2/24/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,126.5583,231.97,221.54
2/25/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,109.5267,216.19,205.88
2/26/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,109.5267,189.06,179.74
2/27/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,132.1068,127.88,118.09
2/28/2021,FT UNION UPPER,GAS,49037178E:49037190E,ENDURANCE 1595 S29-29V,126.8841,219.44,206.26
2/1/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,177.38,174.04,0.0
2/2/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,170.3298,192.3,0.0
2/3/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,165.6978,184.72,0.0
2/4/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,163.1154,180.55,0.0
2/5/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,172.2951,175.97,0.0
2/6/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,166.6666,185.3,0.0
2/7/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,168.864,179.71,0.0
2/8/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,168.8959,182.18,0.0
2/9/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,160.3707,168.9,0.0
2/10/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,155.2295,177.54,0.0
2/11/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,170.1645,167.42,0.0
2/12/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,161.2456,184.21,0.0
2/13/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,164.8047,174.31,0.0
2/14/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,137.3139,178.53,0.0
2/15/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,137.3139,58.67,45.14
2/16/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,59.434569999999994,91.62,77.45
2/17/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,59.434569999999994,27.16,21.18
2/18/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,180.0054,47.97,43.38
2/19/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,173.1963,192.27,181.35
2/20/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,184.1663,175.4,163.77
2/21/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,157.5871,187.55,174.42
2/22/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,167.9877,276.0,263.75
2/23/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,155.3616,200.01,187.31
2/24/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,155.0667,292.23,279.1
2/25/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,155.0667,264.89,252.25
2/26/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,180.0331,267.66,254.47
2/27/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,180.0331,210.18,194.11
2/28/2021,FT UNION UPPER,GAS,49037179E:49037181E,ENDURANCE 1595 S32-13V,172.9357,299.04,281.07
2/1/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,167.8696,180.87,0.0
2/2/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,138.1694,181.99,0.0
2/3/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,138.1694,149.85,0.0
2/4/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,185.7008,153.47,0.0
2/5/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,185.7008,200.33,0.0
2/6/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,178.0921,199.71,0.0
2/7/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,177.9338,192.03,0.0
2/8/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,177.9338,191.96,0.0
2/9/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,,177.93,0.0
2/10/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,180.6248,0.0,0.0
2/11/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,168.5458,194.8,0.0
2/12/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,170.6211,182.47,0.0
2/13/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,168.6868,184.44,0.0
2/14/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,154.1615,182.75,0.0
2/15/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,178.167,65.87,50.68
2/16/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,101.3441,118.88,100.5
2/17/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,98.77168,46.32,36.11
2/18/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,183.7993,79.72,72.1
2/19/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,147.6692,196.32,185.17
2/20/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,171.7956,149.54,139.63
2/21/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,153.983,174.95,162.7
2/22/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,153.983,269.68,257.7
2/23/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,130.4935,183.33,171.69
2/24/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,146.5847,245.45,234.42
2/25/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,135.5081,250.38,238.44
2/26/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,176.0094,233.9,222.38
2/27/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,170.2078,205.49,189.77
2/28/2021,FT UNION UPPER,GAS,49037179E:49037184E,ENDURANCE 1595 S32-19V,162.1713,282.72,265.74
2/1/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,94.20573,161.23,0.0
2/2/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,147.1655,102.13,0.0
2/3/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,159.6768,159.61,0.0
2/4/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,151.5227,173.99,0.0
2/5/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,150.5964,163.46,0.0
2/6/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,155.3796,161.96,0.0
2/7/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,146.7045,167.54,0.0
2/8/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,145.5244,158.27,0.0
2/9/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,151.7595,145.52,0.0
2/10/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,142.8969,168.01,0.0
2/11/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,158.8886,154.12,0.0
2/12/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,158.8886,172.01,0.0
2/13/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,145.338,171.76,0.0
2/14/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,136.1003,157.45,0.0
2/15/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,136.1003,58.15,44.75
2/16/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,153.5278,90.81,76.77
2/17/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,142.793,70.17,54.71
2/18/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,142.793,115.25,104.23
2/19/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,147.3713,152.51,143.85
2/20/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,150.7845,149.24,139.35
2/21/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,135.1441,153.54,142.8
2/22/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,145.195,236.68,226.17
2/23/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,142.4739,172.87,161.89
2/24/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,148.1544,267.99,255.94
2/25/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,130.5725,253.07,241.0
2/26/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,161.8614,225.37,214.27
2/27/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,169.7821,188.97,174.52
2/28/2021,FT UNION UPPER,GAS,49037179E:49037185E,ENDURANCE 1595 S32-21V,161.0816,282.01,265.07
2/1/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,218.5172,235.44,0.0
2/2/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,218.8224,236.9,0.0
2/3/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,218.8224,237.31,0.0
2/4/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,209.7102,237.72,0.0
2/5/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,210.1398,226.23,0.0
2/6/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,206.419,226.0,0.0
2/7/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,206.419,222.58,0.0
2/8/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,212.2094,222.7,0.0
2/9/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,208.2398,212.21,0.0
2/10/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,209.6528,230.53,0.0
2/11/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,209.6528,226.11,0.0
2/12/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,209.7431,226.97,0.0
2/13/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,199.3045,226.72,0.0
2/14/2021,FT UNION UPPER,GAS,49037180E,ENDURANCE 1595 S32-25V,107.9211,215.91,0.0
