MeterId,Fac Id,Desc,Date,VolYdy,Casing,Tubing,Static
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/6/2021,154.5333,,,233.4637866
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/6/2021,,,,
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/6/2021,202.0831,,,53.07198295
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/6/2021,163.3023,,,59.09480324
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/6/2021,596.0969,,,64.58949822
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/6/2021,309.3333,,,50.42040682
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/6/2021,130.6869,,,46.4473049
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/6/2021,166.6666,,,48.24684862
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/6/2021,178.0921,,,49.5424435
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/6/2021,155.3796,,,44.71582743
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/6/2021,206.419,,,57.12529017
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/6/2021,519.9131,,,183.9288583
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/6/2021,1443.428,,,191.6119553
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/6/2021,575.6822,,,195.7785887
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/6/2021,511.1261,,,195.4360351
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/6/2021,131.0104,,,104.7418205
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/6/2021,7.379661,,,38.89561684
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/6/2021,140.8492,,,442.2427887
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/6/2021,567.1663,,,449.5055967
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/6/2021,54.61833,,,191.0477507
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/6/2021,205.7602,,,69.75894588
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/6/2021,5568.262,,,228.669437
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/6/2021,33.37423,,,108.3414098
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/6/2021,0,,,11.34075385
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/6/2021,1685.608,721.7156202,226.2178107,219.8232367
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/6/2021,1088.289,435.7131066,223.0395848,219.59424
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/6/2021,1386.9,482.971387,224.6711078,219.4589562
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/6/2021,1322.002,503.3436813,225.2992533,219.5640947
49037216E,POLAR_BAR_2,Polar Bar 2,2/6/2021,262.5766,,,197.2151327
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/6/2021,16.77336,,,331.3610468
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/6/2021,24.61724,,,139.2404476
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/7/2021,165.7712,,,175.8244164
49037074E,BARCAD_1496_16V,Barricade 1496-S26-16V All-BLM,2/7/2021,209.5314,,,220.1953638
49037103E,BARCAD_1595_11V,Barricade 1595-S31-11V Alloc,2/7/2021,456.5532,,,57.74938031
49037106E,BARCAD_1595_16V,Barricade 1595-S31-16V Alloc,2/7/2021,964.3615,,,200.6052515
49037058E,BARCAD_21_11H_M,Barricade 21-11H M,2/7/2021,247.5253,,,235.9741733
49037113E,BARCAD_22_06_CP,Barricade 22-06 Sales,2/7/2021,524.7468,,,195.3703089
49037114E,BARCAD_22_06H_4H,Barricade 22-06H 4H,2/7/2021,,,,
49037117E,BARCAD_22_06H_5H,Barricade 22-06H 5H,2/7/2021,233.6442,,,37.70499658
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,2/7/2021,846.9347,,,201.9986376
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,2/7/2021,152.8958,141.3757314,58.01722944,35.04657882
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,2/7/2021,756.1426,344.4445653,-6.497601495,203.1235979
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,2/7/2021,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,2/7/2021,302.4587,,,60.51020802
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,2/7/2021,698.9108,,,63.84752415
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,2/7/2021,169.0939,,,24.1677182
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,2/7/2021,1695.561,,,201.6327339
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,2/7/2021,847.8905,,,29.81899438
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,2/7/2021,732.7774,,,27.74751327
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,2/7/2021,80.57543,,,23.40625385
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,2/7/2021,1358.479,,,198.4940988
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,2/7/2021,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,2/7/2021,651.9125,,,236.1037092
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,2/7/2021,609.8841,,,82.12164485
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,2/7/2021,121.3861,,,321.0174434
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,2/7/2021,136.7429,,,79.79356225
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,2/7/2021,18.29956,,,119.8120367
49037159E,CEPO_FEDERAL_03_19ST,Cepo Federal  03-19ST,2/7/2021,,,,
49037166E,CEPO_FEDERAL_20_17,Cepo Federal  20-17,2/7/2021,1079.816,,,211.0397526
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/7/2021,148.6324,,,228.9509507
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/7/2021,,,,
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/7/2021,221.8167,,,52.46561239
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/7/2021,151.1729,,,64.13135298
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/7/2021,596.4154,,,66.25281568
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/7/2021,311.3452,,,49.14724754
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/7/2021,131.7003,,,44.73944441
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/7/2021,168.864,,,48.50898472
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/7/2021,177.9338,,,51.28214509
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/7/2021,146.7045,,,42.43395115
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/7/2021,206.419,,,49.58158553
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/7/2021,512.2667,,,186.6082104
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/7/2021,1429.084,,,196.2392296
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/7/2021,582.9108,,,201.8618551
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/7/2021,514.8307,,,200.8119616
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/7/2021,130.7941,,,104.8645487
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/7/2021,3.059682,,,41.67007198
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/7/2021,137.5634,,,459.8447333
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/7/2021,625.6013,,,460.1559025
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/7/2021,100.8255,,,191.4786726
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/7/2021,200.2883,,,76.94912853
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/7/2021,5541.681,,,232.9144391
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/7/2021,33.65059,,,108.6483433
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/7/2021,0,,,11.45409224
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/7/2021,1678.844,721.3677027,229.9601819,223.6370705
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/7/2021,1080.35,435.9463098,226.7954105,223.4231149
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/7/2021,1375.926,483.6453806,228.3490905,223.2696241
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/7/2021,1313.355,503.20202,229.3149685,223.373912
49037216E,POLAR_BAR_2,Polar Bar 2,2/7/2021,248.362,,,180.8122239
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/7/2021,18.6883,,,342.7889572
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/7/2021,43.96903,,,168.3106553
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/8/2021,164.0307,,,125.7708832
49037074E,BARCAD_1496_16V,Barricade 1496-S26-16V All-BLM,2/8/2021,206.2012,,,265.1459754
49037103E,BARCAD_1595_11V,Barricade 1595-S31-11V Alloc,2/8/2021,467.1215,,,59.14041768
49037106E,BARCAD_1595_16V,Barricade 1595-S31-16V Alloc,2/8/2021,959.6284,,,257.0576646
49037058E,BARCAD_21_11H_M,Barricade 21-11H M,2/8/2021,282.1327,,,283.7063725
49037113E,BARCAD_22_06_CP,Barricade 22-06 Sales,2/8/2021,522.5274,,,247.8709174
49037114E,BARCAD_22_06H_4H,Barricade 22-06H 4H,2/8/2021,,,,
49037117E,BARCAD_22_06H_5H,Barricade 22-06H 5H,2/8/2021,230.8981,,,36.61741739
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,2/8/2021,842.6191,,,255.1506716
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,2/8/2021,155.0593,141.4470292,57.7157531,39.61640027
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,2/8/2021,754.9871,352.1852876,-6.537772512,256.6789077
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,2/8/2021,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,2/8/2021,269.7361,,,55.36931277
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,2/8/2021,694.1683,,,58.61358832
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,2/8/2021,168.0871,,,24.20280466
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,2/8/2021,1624.808,,,258.6268321
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,2/8/2021,821.7814,,,30.18865179
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,2/8/2021,723.9674,,,28.04116835
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,2/8/2021,45.18293,,,22.64122792
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,2/8/2021,1366.393,,,254.1910138
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,2/8/2021,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,2/8/2021,656.6492,,,273.4546225
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,2/8/2021,606.6008,,,85.20947682
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,2/8/2021,133.3075,,,350.7721506
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,2/8/2021,143.3914,,,99.9563921
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,2/8/2021,16.53729,,,119.5982412
49037159E,CEPO_FEDERAL_03_19ST,Cepo Federal  03-19ST,2/8/2021,,,,
49037166E,CEPO_FEDERAL_20_17,Cepo Federal  20-17,2/8/2021,1108.174,,,211.3210735
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/8/2021,155.2376,,,278.7009322
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/8/2021,,,,
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/8/2021,238.401,,,78.40889792
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/8/2021,154.4051,,,68.6983481
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/8/2021,596.1511,,,70.866463
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/8/2021,306.4878,,,47.83352796
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/8/2021,128.0868,,,47.37840929
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/8/2021,168.8959,,,49.43312951
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/8/2021,177.9338,,,52.80461591
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/8/2021,145.5244,,,44.66464979
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/8/2021,212.2094,,,52.26482886
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/8/2021,361.5303,,,240.9940956
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/8/2021,1405.244,,,247.8958125
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/8/2021,574.8893,,,253.1635403
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/8/2021,501.8065,,,252.2054662
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/8/2021,130.2059,,,109.9321069
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/8/2021,3.354646,,,42.62397187
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/8/2021,138.2206,,,472.6693978
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/8/2021,662.5594,,,473.7134708
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/8/2021,87.33418,,,247.0390671
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/8/2021,190.8342,,,63.20679202
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/8/2021,5514.611,,,289.9837905
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/8/2021,32.55727,,,112.7987996
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/8/2021,0,,,11.32513561
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/8/2021,1584.065,725.7208139,286.3600811,282.2148013
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/8/2021,972.3821,444.6457429,284.1239038,282.156534
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/8/2021,1238.502,494.1855951,284.3201479,281.9052723
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/8/2021,1188.823,508.9939461,285.5358641,281.5948805
49037216E,POLAR_BAR_2,Polar Bar 2,2/8/2021,257.3737,,,239.1303003
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/8/2021,15.9349,,,378.134305
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/8/2021,18.12314,,,123.9560681
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/9/2021,91.47819,,,67.37856263
49037074E,BARCAD_1496_16V,Barricade 1496-S26-16V All-BLM,2/9/2021,128.854,,,246.16019
49037103E,BARCAD_1595_11V,Barricade 1595-S31-11V Alloc,2/9/2021,466.9283,,,58.96166688
49037106E,BARCAD_1595_16V,Barricade 1595-S31-16V Alloc,2/9/2021,865.8665,,,246.8214165
49037058E,BARCAD_21_11H_M,Barricade 21-11H M,2/9/2021,239.0019,,,272.568213
49037113E,BARCAD_22_06_CP,Barricade 22-06 Sales,2/9/2021,516.3612,,,242.9102855
49037114E,BARCAD_22_06H_4H,Barricade 22-06H 4H,2/9/2021,,,,
49037117E,BARCAD_22_06H_5H,Barricade 22-06H 5H,2/9/2021,231.7008,,,37.04417763
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,2/9/2021,797.1925,,,250.2470761
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,2/9/2021,151.3685,146.5237902,60.05676814,38.23328827
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,2/9/2021,725.8162,353.4322788,-6.433835634,252.0870794
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,2/9/2021,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,2/9/2021,322.6787,,,64.51947805
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,2/9/2021,694.6277,,,68.50027208
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,2/9/2021,155.6562,,,24.00560026
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,2/9/2021,1583.692,,,250.2379444
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,2/9/2021,826.3055,,,30.09407773
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,2/9/2021,719.722,,,27.73342245
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,2/9/2021,21.28485,,,
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,2/9/2021,1259.939,,,245.4728657
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,2/9/2021,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,2/9/2021,623.6648,,,273.5380648
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,2/9/2021,603.4489,,,85.97773162
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,2/9/2021,95.85788,,,354.2430274
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,2/9/2021,133.1963,,,82.75147222
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,2/9/2021,15.27366,,,119.7057163
49037159E,CEPO_FEDERAL_03_19ST,Cepo Federal  03-19ST,2/9/2021,,,,
49037166E,CEPO_FEDERAL_20_17,Cepo Federal  20-17,2/9/2021,1102.244,,,211.9593341
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/9/2021,152.4874,,,263.9698526
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/9/2021,862.7186,,,276.1084992
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/9/2021,225.6229,,,63.89511638
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/9/2021,157.7226,,,53.14387384
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/9/2021,598.2244,,,61.09036238
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/9/2021,307.6708,,,49.23604998
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/9/2021,127.48,,,43.86926549
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/9/2021,160.3707,,,49.03033624
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/9/2021,,,,56.32364937
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/9/2021,151.7595,,,44.24062499
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/9/2021,208.2398,,,52.95800272
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/9/2021,300.828,,,234.0875378
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/9/2021,1161.637,,,242.45801
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/9/2021,592.3931,,,247.7797425
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/9/2021,498.2349,,,246.8394184
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/9/2021,134.9503,,,108.5833801
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/9/2021,4.138362,,,46.75001019
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/9/2021,135.3208,,,411.0150137
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/9/2021,698.7263,,,429.7168939
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/9/2021,86.30808,,,241.817996
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/9/2021,192.5449,,,66.10771195
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/9/2021,5036.307,,,278.032252
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/9/2021,32.6995,,,111.7629835
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/9/2021,0,,,11.26797444
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/9/2021,1618.415,729.7210408,272.5273943,267.8672262
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/9/2021,1007.12,452.8896892,269.8321605,267.6806052
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/9/2021,1315.126,498.7854382,265.5014675,267.4433953
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/9/2021,1165.1,518.1013367,271.2098566,267.5836354
49037216E,POLAR_BAR_2,Polar Bar 2,2/9/2021,214.9935,,,226.7692748
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/9/2021,6.603674,,,407.4754414
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/9/2021,22.84588,,,318.6686715
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/10/2021,56.59309,,,188.2022874
49037074E,BARCAD_1496_16V,Barricade 1496-S26-16V All-BLM,2/10/2021,89.43829,,,220.4568518
49037103E,BARCAD_1595_11V,Barricade 1595-S31-11V Alloc,2/10/2021,457.3964,,,58.87294307
49037106E,BARCAD_1595_16V,Barricade 1595-S31-16V Alloc,2/10/2021,805.2685,,,207.3049813
49037058E,BARCAD_21_11H_M,Barricade 21-11H M,2/10/2021,269.0866,,,237.242813
49037113E,BARCAD_22_06_CP,Barricade 22-06 Sales,2/10/2021,519.8689,,,201.8147594
49037114E,BARCAD_22_06H_4H,Barricade 22-06H 4H,2/10/2021,384.7795,,,40.00000578
49037117E,BARCAD_22_06H_5H,Barricade 22-06H 5H,2/10/2021,229.2525,,,37.27946198
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,2/10/2021,821.2014,,,207.3815212
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,2/10/2021,150.7988,155.9898396,89.70862422,35.47060362
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,2/10/2021,731.7021,343.3843048,-6.396425599,209.2893643
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,2/10/2021,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,2/10/2021,298.4838,,,60.08076419
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,2/10/2021,694.7332,,,63.31756969
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,2/10/2021,165.9862,,,24.91825403
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,2/10/2021,1589.442,,,211.0278638
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,2/10/2021,837.1976,,,29.88638314
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,2/10/2021,719.6722,,,27.63106082
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,2/10/2021,0,,,23.62888163
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,2/10/2021,1194.566,,,205.6225191
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,2/10/2021,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,2/10/2021,596.7407,,,230.2634227
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,2/10/2021,602.0482,,,83.65097425
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,2/10/2021,73.0714,,,380.1401868
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,2/10/2021,140.5049,,,106.6201259
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,2/10/2021,17.79992,,,119.4430566
49037159E,CEPO_FEDERAL_03_19ST,Cepo Federal  03-19ST,2/10/2021,,,,
49037166E,CEPO_FEDERAL_20_17,Cepo Federal  20-17,2/10/2021,1091.812,,,211.9861649
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/10/2021,155.5788,,,230.1023153
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/10/2021,,,,
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/10/2021,219.8665,,,60.87807156
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/10/2021,159.5499,,,65.18640511
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/10/2021,597.5557,,,63.42679455
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/10/2021,306.3891,,,47.10016589
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/10/2021,129.8545,,,44.17381879
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/10/2021,155.2295,,,46.12814421
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/10/2021,180.6248,,,44.69954146
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/10/2021,142.8969,,,39.66666445
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/10/2021,209.6528,,,50.86228317
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/10/2021,581.3446,,,194.4523429
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/10/2021,1176.399,,,202.1075355
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/10/2021,612.7366,,,207.4292623
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/10/2021,495.9584,,,206.4236727
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/10/2021,134.3734,,,104.607525
